ProductName,Sales,Inventory,Price,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019,QuantityPerYear,TransactionNo,RestockPoint,Rating,Bio
Pink Chick Egg Warmer + Egg Cup,196,1800,11.12,1.5,6.0,6.5,7.333,3.6,0.0,0.0,0.0,0.0,0.0,2.667,0.0,0.0,2.123076923076923,6.833,5.0,3.1319199434558795,0
Hardman Mug 3 Assorted,65,485,10.65,0.0,1.0,0.0,0.0,6.5,1.0,4.0,2.0,0.0,7.6,1.0,0.0,0.0,1.776923076923077,2.0,5.0,4.293700079549361,0
Cosy Hour Giant Tube Matches,197,499,12.86,8.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.917,0.0,0.0,0.9423076923076923,15.0,4.0,4.416002923966066,0
Yellow Felt Hanging Heart W Flower,87,1309,11.92,3.0,0.0,1.0,12.0,0.0,2.0,2.6,2.923,2.8,0.0,1.0,0.0,0.0,2.1017692307692313,3.625,3.0,3.765821838645918,0
Blue Felt Hanging Heart With Flower,91,499,11.92,1.0,15.0,0.0,0.0,0.0,0.0,2.286,2.4,3.5,1.0,1.0,0.0,0.0,2.014307692307692,4.571,3.0,1.9837652385525044,0
Pink Felt Hanging Heart W Flower,106,1020,11.92,1.0,26.0,0.0,12.0,12.0,0.0,1.5,2.75,3.0,0.0,1.0,0.0,0.0,4.5576923076923075,2.5,6.0,3.4147484385652125,1
Copper And Brass Bag Charm,4,1875,20.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.3076923076923077,1.0,2.0,4.779194968204756,0
Set/3 Christmas Decoupage Candles,893,657,11.22,7.81,1.333,0.0,0.0,2.0,2.0,1.0,1.0,1.333,15.667,29.0,0.0,0.0,4.703307692307693,7.889,16.0,3.3715731479330437,0
Ridged Glass Storage Jar Cream Lid,99,1683,14.09,8.125,2.333,1.0,1.333,3.0,4.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,2.4454615384615384,2.5,3.0,5.0,0
Red Daisy Paper Lampshade,50,646,11.53,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,6.0,12.0,0.0,0.0,2.8461538461538463,1.2,9.0,5.0,0
12 Pencils Tall Tube Posy,3812,1454,10.55,3.4,3.0,1.0,7.8,12.0,5.167,34.667,19.718,17.75,31.727,10.211,0.0,0.0,11.264615384615384,16.364,22.0,4.44121371564611,0
Queen Of The Skies Holiday Purse,25,205,16.18,1.0,1.25,1.0,1.0,1.0,1.0,1.0,2.5,0.0,0.0,1.0,0.0,0.0,0.8269230769230769,2.222,2.0,5.0,0
Set 10 Mini Santa & Snowman 17087,4,1233,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.15384615384615385,2.0,2.0,4.586028393862405,1
Best Dad Candle Letters,31,1261,11.12,0.0,0.0,1.0,3.0,0.0,4.5,6.0,0.0,0.0,0.0,3.5,0.0,0.0,1.3846153846153846,1.8,4.0,3.641707454406404,1
12 Daisy Pegs In Wood Box,349,1506,11.94,1.7,4.625,2.0,4.812,6.267,6.75,2.0,3.8,7.0,1.2,1.667,0.0,0.0,3.2170000000000005,7.636,5.0,5.0,0
Assorted Mini Madras Notebook,976,1821,10.65,1.0,0.0,0.0,12.333,24.0,24.0,52.364,36.0,24.0,24.0,48.0,0.0,0.0,18.89976923076923,3.111,39.0,3.306770468925066,0
Folk Art Greeting Card Pack/12,23,69,13.27,1.0,3.0,11.5,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5,1.571,4.0,3.726237769343677,0
Dove Decoration Painted Zinc,2383,1814,10.44,7.0,1.5,3.0,5.5,3.667,20.75,6.0,7.4,75.0,47.0,38.5,0.0,0.0,16.562846153846156,7.636,34.0,2.2409823143723,0
Ceramic Bowl With Love Heart Design,624,571,11.1,6.0,7.5,1.0,9.727,13.667,7.154,14.75,8.2,1.5,7.0,3.25,0.0,0.0,6.134461538461538,7.636,8.0,3.987789290359751,0
Black Candelabra T-Light Holder,941,321,10.92,17.421,4.889,12.545,3.5,3.5,13.583,11.222,9.25,9.5,5.286,3.333,0.0,0.0,7.233,8.364,9.0,2.91931216097659,0
Rose Du Sud Oven Glove,185,1447,12.86,1.714,2.417,2.667,3.417,1.5,4.429,1.667,1.889,3.0,0.0,5.0,0.0,0.0,2.1307692307692307,6.9,3.0,5.0,0
Small Deco Jewellery Stand,259,50,27.3,0.0,0.0,0.0,0.0,2.0,2.379,2.267,6.8,2.429,3.6,1.5,0.0,0.0,1.6134615384615383,12.286,4.0,3.869922299247425,1
S/4 Groovy Cat Magnets,149,890,11.06,3.5,1.0,0.0,4.0,5.5,2.0,1.0,11.0,0.0,3.0,2.0,0.0,0.0,2.5384615384615383,3.0,6.0,2.883451649209346,1
Peace Small Wood Letters,30,1617,17.17,1.6,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,1.333,1.0,0.0,0.0,0.8794615384615384,2.5,2.0,5.0,0
Set/20 Strawberry Paper Napkins,2780,1718,12.77,7.1,11.36,4.708,13.178,8.583,7.635,9.103,5.213,14.52,7.167,2.667,0.0,0.0,7.018,28.909,9.0,4.966522064799625,1
Vintage Blue Kitchen Cabinet,26,232,594.5,1.8,1.0,1.0,1.167,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,0.0,0.7795384615384615,2.889,2.0,2.5139011255469588,0
Pair Butterfly Hair Clips,32,302,14.09,2.375,1.0,1.0,2.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0288461538461537,2.125,2.0,4.54479143767119,0
Black Vintage Crystal Earrings,12,925,14.09,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,1.333,0.0,0.0,0.7179230769230769,1.6,2.0,3.732109406958004,0
Orange Pendant Triple Shell Necklac,5,1002,15.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.38461538461538464,1.0,3.0,5.0,0
Multicolour Polkadot Plate,29,1161,11.12,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,2.230769230769231,1.0,10.0,4.037258827023155,0
Orange Scented Set/9 T-Lights,600,83,11.92,2.368,10.4,3.0,7.375,15.0,12.333,8.625,5.0,7.143,7.667,6.4,0.0,0.0,6.562384615384616,8.091,9.0,4.2963979912926655,1
Midnight Blue Drop Crystal Necklace,11,289,13.27,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5384615384615384,1.25,3.0,4.527542395782692,0
Mirror Love Bird T-Light Holder,144,182,14.09,18.833,12.0,2.667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.1153846153846154,2.6,5.0,5.0,0
S/4 Black Disco Partition Panel,3,663,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.23076923076923078,1.0,3.0,3.770085055591773,1
Heart Mirror Antique White,358,988,17.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.574,6.958,0.0,0.0,0.8101538461538461,39.0,5.0,3.6546517142713455,0
Scented Candle In Digitalis Tin,57,739,12.4,3.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,24.0,0.0,0.0,2.4846153846153842,2.8,5.0,3.502019092625727,0
Pig Mug In Two Colour Designs,159,1149,10.65,1.0,7.333,0.0,1.0,4.0,12.0,7.0,9.333,18.0,0.0,20.0,0.0,0.0,6.128153846153846,1.889,11.0,4.483112147439783,0
Assorted Sanskrit Mini Notebook,109,145,11.53,0.0,0.0,0.0,18.0,0.0,36.0,18.0,18.0,0.0,0.0,1.0,0.0,0.0,7.0,1.2,19.0,3.764003822435572,0
Pink Heart Of Glass Bracelet,15,235,16.22,0.0,1.0,2.0,0.0,1.5,2.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.8846153846153846,1.286,2.0,3.1287256853301253,0
Wrap Summer Rose Design,102,81,10.68,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,25.0,2.0,0.0,0.0,7.846153846153846,1.0,21.0,3.257896935297496,0
Baroque Butterfly Earrings Black,2,751,14.09,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.15384615384615385,1.0,1.0,4.971332746187957,0
Antique Olive Green Flower Earrings,7,774,14.61,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.5384615384615384,1.0,2.0,4.186216188376004,0
Vintage Enamel & Crystal Necklace,10,837,15.32,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.7692307692307693,1.0,3.0,5.0,1
Cracked Glaze Necklace Red,10,561,17.37,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.5,1.75,2.0,4.645678685756561,0
White And Blue Ceramic Oil Burner,192,280,11.53,4.0,1.0,1.75,2.75,7.2,5.5,4.5,6.714,2.0,5.5,3.0,0.0,0.0,3.378,3.818,5.0,4.138677062564999,0
English Rose Scented Hanging Flower,549,59,11.02,1.667,1.0,1.375,1.333,2.0,2.2,12.667,3.556,3.167,5.818,5.0,0.0,0.0,3.0602307692307686,10.636,5.0,4.90338535651859,0
Black And White Dog Bowl,1198,1620,13.27,14.091,12.0,36.0,1.5,2.667,91.375,2.0,1.0,1.0,0.0,3.0,0.0,0.0,12.664076923076921,5.7,24.0,4.359363607492808,1
Candy Spot Cushion Cover,339,1176,13.62,3.0,4.0,0.0,4.667,3.167,2.643,2.333,2.375,2.091,1.762,1.8,0.0,0.0,2.1413846153846157,12.6,3.0,5.0,0
Cracked Glaze Earrings Ivory,4,1419,12.79,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3076923076923077,1.0,1.0,1.7986443685232687,0
Flag Of St George Chair,38,1659,16.35,0.0,0.0,0.0,2.0,12.0,1.0,5.0,0.0,0.0,3.5,2.0,0.0,0.0,1.9615384615384615,1.667,5.0,3.1707919801993283,0
Yuletide Images Gift Wrap Set,687,1420,10.92,2.938,2.25,0.0,0.0,2.667,2.0,10.833,15.75,6.615,9.633,8.167,0.0,0.0,4.681000000000001,10.556,9.0,5.0,0
Crochet Dog Keyring,13,1609,11.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,7.0,4.0579122069260585,0
Easter Tin Keepsake,1129,1909,11.94,52.0,9.158,11.0,6.283,3.811,3.5,0.0,6.0,0.0,0.0,3.0,0.0,0.0,7.288615384615385,17.75,8.0,4.63250585252337,0
Set 10 Cards 12 Days Of Xmas 17059,4,1617,13.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.3076923076923077,1.0,4.0,4.423049450952232,1
Vintage Red Teatime Mug,319,755,11.53,3.462,5.333,3.111,3.0,4.615,4.8,1.545,7.286,23.0,6.0,1.0,0.0,0.0,4.857846153846154,7.455,5.0,3.027900971334411,0
Green Fern Notebook,86,219,11.92,1.6,2.0,1.667,2.0,1.5,2.0,1.5,7.0,1.0,2.1,1.0,0.0,0.0,1.7974615384615384,4.091,2.0,3.6348699308146863,0
Number Tile Cottage Garden 9,63,1591,14.48,3.5,2.0,8.0,4.75,8.0,2.75,0.0,1.5,1.5,1.0,1.0,0.0,0.0,2.6153846153846154,2.0,4.0,3.829326682567806,0
Number Tile Vintage Font 0,70,251,14.48,12.5,14.0,1.5,2.0,0.0,1.0,2.0,1.0,1.5,1.333,1.0,0.0,0.0,2.910230769230769,1.6,4.0,5.0,0
Blue New Baroque Candlestick Candle,449,352,16.18,9.846,10.6,0.0,12.75,24.0,16.333,2.0,24.0,9.333,15.0,1.0,0.0,0.0,9.60476923076923,4.0,14.0,4.4422353234385845,0
Pink Glass Tassle Bag Charm,45,1325,11.92,2.286,1.0,0.0,13.0,0.0,0.0,3.0,1.0,1.5,1.25,1.0,0.0,0.0,1.8489230769230771,2.5,3.0,5.0,0
White Stitched Wall Clock,847,827,11.06,24.2,4.8,1.0,0.0,0.0,4.0,2.0,12.286,43.286,21.769,8.5,0.0,0.0,9.372384615384616,5.111,18.0,3.467000818080773,1
Medina Stamped Metal Stool,35,78,51.2,1.0,1.5,2.0,1.2,1.0,5.5,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.323076923076923,2.1,2.0,5.0,0
Green Enamel+Glass Hair Comb,185,1947,12.4,1.625,1.692,19.0,1.667,1.0,1.667,2.857,1.727,10.0,0.0,1.0,0.0,0.0,3.248846153846154,5.6,4.0,3.689178011517777,0
Blue Netting Storage Hanger,8,227,12.25,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.0,0.0,1.0,0.0,0.0,0.4230769230769231,1.4,2.0,4.784269842867304,0
Silver Photo Frame,136,927,12.4,2.667,4.571,3.6,4.0,4.25,3.2,4.667,3.0,0.0,2.0,2.0,0.0,0.0,2.611923076923077,3.8,4.0,3.515716780619536,0
Colourful Flower Fruit Bowl,17,1320,12.25,0.0,4.0,0.0,1.0,1.25,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.8653846153846154,1.714,2.0,4.948713200627272,0
Set 3 Paper Vintage Chick Paper Egg,1778,1276,13.27,0.0,14.675,9.434,5.512,5.5,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,3.6246923076923077,37.167,9.0,2.9522192264273084,1
New Baroque B'fly Necklace Pink,2,447,18.78,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,1.0,1.0,4.771819136015141,0
Baroque Butterfly Earrings Pink,3,599,14.07,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,1.0,1.0,4.157608535684376,0
Pink Foxglove Artiifcial Flower,23,635,12.86,12.0,0.0,0.0,3.5,0.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0,2.423076923076923,1.25,6.0,3.996558712619562,0
Bright Blues Ribbons,551,759,11.53,6.667,7.0,3.769,5.778,6.556,3.9,2.917,2.2,3.571,1.0,0.0,0.0,0.0,3.3352307692307694,11.3,5.0,4.424461924957288,1
3 Hook Hanger Magic Garden,1705,46,12.25,6.875,15.647,8.045,10.133,11.737,14.643,4.5,2.522,18.105,9.929,2.0,0.0,0.0,8.01046153846154,15.455,11.0,1.81564155028216,1
Blue Paper Parasol,321,1209,13.27,1.0,12.0,3.2,11.667,2.8,6.278,3.364,6.25,0.0,3.0,0.0,0.0,0.0,3.812230769230769,6.778,6.0,4.281971643324882,0
Wrap Folk Art,200,1694,10.68,25.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,7.6923076923076925,2.0,25.0,4.768896176544253,0
Green Cat Floral Cushion Cover,73,1720,14.48,1.0,1.0,1.0,1.0,1.0,1.5,1.3,1.333,1.5,1.462,0.0,0.0,0.0,0.9303846153846153,5.4,2.0,1.866175009653928,0
Green Leaves And Beads Phone Charm,2,62,12.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,1.0,1.0,5.0,0
Number Tile Cottage Garden 8,61,265,14.48,2.25,1.0,8.0,5.667,8.0,0.0,2.75,1.333,1.0,1.0,0.0,0.0,0.0,2.3846153846153846,2.222,4.0,5.0,0
Acrylic Jewel Snowflake Pink,162,1631,10.64,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,0.0,37.667,0.0,0.0,0.0,6.6666923076923075,1.667,33.0,4.080600746820911,0
Baby Boom Ribbons,378,155,11.53,4.6,7.857,4.692,4.857,4.571,1.5,2.875,1.75,3.273,3.333,0.0,0.0,0.0,3.0236923076923077,9.1,5.0,4.39627165548936,0
Polkadot Pen,6842,6,11.12,21.76,36.733,36.312,47.345,44.429,37.235,36.458,57.409,0.0,89.0,0.0,0.0,0.0,31.28315384615384,18.889,44.0,3.9981606660531295,0
Red Retrospot Luggage Tag,446,610,11.53,2.364,3.167,7.125,5.312,14.75,1.583,4.412,1.714,4.556,4.0,0.0,0.0,0.0,3.7679230769230765,10.9,5.0,4.805474363238528,0
Pink Feathers Curtain,52,888,11.06,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2.769230769230769,1.5,18.0,4.751261815900612,1
Long Silver Necklace Pastel Flower,9,1493,23.32,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.6153846153846154,1.5,2.0,2.988445430731049,1
Picnic Basket Wicker Small,1969,1958,12.3,3.727,5.087,2.967,4.603,3.843,5.5,6.366,1.448,2.071,1.75,0.0,0.0,0.0,2.874,47.9,5.0,3.987150456385881,1
Home Small Wood Letters,245,509,15.32,2.103,2.706,2.077,1.812,1.538,2.0,1.125,1.2,1.25,1.4,0.0,0.0,0.0,1.3239230769230768,13.6,2.0,5.0,0
Hot Water Bottle Babushka,1174,1136,15.02,7.587,4.167,1.375,1.8,1.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,0.0,2.1483846153846153,18.9,3.0,3.6702616815916262,1
Blue Round Compact Mirror,97,575,11.53,7.5,0.0,0.0,0.0,0.0,1.0,2.0,10.2,2.25,1.0,0.0,0.0,0.0,1.8423076923076922,3.167,5.0,3.8680144509555214,0
Greeting Card Sticky Gordon,245,1830,10.44,2.0,3.444,12.0,6.5,8.333,3.2,10.0,2.5,12.0,1.0,0.0,0.0,0.0,4.690538461538462,5.4,5.0,2.847308914677924,1
Lilac Gauze Butterfly Lampshade,24,445,10.68,0.0,0.0,8.0,1.0,0.0,0.0,5.5,0.0,0.0,2.0,0.0,0.0,0.0,1.2692307692307692,1.5,4.0,3.868439676359321,0
S/15 Silver Glass Baubles In Bag,558,76,11.53,8.357,23.571,144.0,2.0,1.0,6.5,1.5,2.5,5.333,9.111,0.0,0.0,0.0,15.682461538461537,6.4,13.0,4.244469107365742,1
Blue Square Compact Mirror,51,1288,11.53,0.0,0.0,0.0,0.0,12.0,12.0,0.0,1.0,8.5,3.0,0.0,0.0,0.0,2.8076923076923075,1.6,7.0,3.2645873793615587,0
Kitchen Flower Pots Wall Plaque,116,1495,16.35,1.0,2.0,1.333,1.545,1.273,1.4,1.312,1.375,1.2,1.8,0.0,0.0,0.0,1.0952307692307692,8.3,2.0,5.0,0
Large Black Diamante Hairslide,4,1692,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.3076923076923077,1.0,4.0,3.686841089821098,0
Blue Knitted Hen,220,1960,11.1,2.0,5.5,2.538,5.242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2523076923076923,10.0,5.0,3.9994051470246887,0
Cream Sweetheart Egg Holder,767,160,15.32,2.467,5.083,3.2,4.152,5.409,3.875,7.273,2.231,19.5,2.0,0.0,0.0,0.0,4.245384615384615,16.6,5.0,4.64148489276478,1
Pink Rose Washbag,156,6,14.09,1.4,1.5,1.5,3.0,2.111,2.889,1.625,2.143,1.857,3.667,0.0,0.0,0.0,1.6686153846153846,7.4,3.0,4.323683563463123,0
Freestyle Canvas Art Picture,41,1914,11.02,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.333,1.0,4.143,0.0,0.0,0.0,0.8058461538461538,2.571,3.0,4.014244121687338,0
Silver Christmas Tree Bauble Stand,34,129,27.62,1.455,1.333,0.0,0.0,0.0,2.0,0.0,1.333,1.25,1.5,0.0,0.0,0.0,0.6823846153846154,4.333,2.0,4.604329250846699,1
Camouflage Design Teddy,1631,75,12.4,20.2,1.0,48.667,51.0,80.333,49.0,2.25,77.8,63.25,48.2,0.0,0.0,0.0,33.97692307692308,3.7,48.0,5.0,0
Chinese Dragon Paper Lanterns,5556,1750,10.68,38.0,133.0,40.444,76.091,16.545,26.182,24.0,22.0,13.667,156.333,0.0,0.0,0.0,42.02015384615385,9.7,60.0,4.309615963564338,1
Pink Yellow Patch Cushion Cover,29,664,18.09,0.0,2.0,0.0,1.0,1.0,1.333,1.125,1.167,1.5,2.0,0.0,0.0,0.0,0.8557692307692307,2.875,2.0,3.4244610777997013,0
Blue Cushion Cover With Flower,58,1806,17.37,0.0,2.0,0.0,3.2,4.0,1.0,1.5,1.286,3.0,2.0,0.0,0.0,0.0,1.3835384615384614,3.625,2.0,4.520536522176082,1
12 Ivory Rose Peg Place Settings,969,1570,12.77,3.143,4.438,6.333,7.957,4.75,7.3,9.294,3.684,9.0,6.833,0.0,0.0,0.0,4.8255384615384616,15.0,7.0,3.2362303499841127,0
Lush Greens Ribbons,56,1311,12.77,2.833,5.286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7783846153846153,3.75,5.0,4.974235237053608,0
Ridged Glass Finger Bowl,986,81,10.65,6.0,2.75,5.4,3.4,26.231,21.889,20.0,21.222,4.333,4.0,0.0,0.0,0.0,8.863461538461538,6.2,17.0,3.964646863794928,0
Black Champagne Glass,1529,784,10.65,7.0,0.0,4.0,48.0,33.333,75.0,52.5,39.0,64.0,6.667,0.0,0.0,0.0,25.346153846153843,4.222,44.0,3.706785507075417,0
Biscuits Small Bowl Light Blue,1256,1938,10.68,4.667,3.192,2.0,4.65,17.286,10.0,6.148,7.323,3.733,10.0,0.0,0.0,0.0,5.307615384615384,17.4,8.0,3.4203961883298915,0
Large Zinc Heart Wall Organiser,1065,113,18.71,0.0,0.0,0.0,0.0,4.0,17.615,52.375,44.222,1.667,1.0,0.0,0.0,0.0,9.298384615384615,6.333,29.0,5.0,0
Two Door Curio Cabinet,212,112,23.32,4.333,9.6,1.889,1.917,1.7,1.643,2.071,2.083,2.0,2.5,0.0,0.0,0.0,2.2873846153846156,9.6,3.0,4.735533222005868,0
Pink/Blue Disc/Mirror String,566,724,10.65,1.5,0.0,3.0,3.5,1.0,1.0,82.714,0.0,3.0,17.0,0.0,0.0,0.0,8.670307692307691,2.0,44.0,4.030723885608422,0
Assorted Tutti Frutti Keyring Ball,1153,117,10.55,1.364,1.0,5.167,12.5,8.667,1.0,7.25,27.2,31.5,104.333,0.0,0.0,0.0,15.383153846153846,4.9,30.0,5.0,0
Black Feather Christmas Decoration,96,1381,10.44,0.0,0.0,0.0,1.0,0.0,24.0,17.0,0.0,10.0,10.0,0.0,0.0,0.0,4.769230769230769,1.4,14.0,2.826313791023953,1
Amber Crystal Drop Earrings,3,471,13.22,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.23076923076923078,1.0,1.0,4.653135460814116,0
Flag Of St George Car Flag,27,1666,10.68,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,2.076923076923077,1.0,14.0,4.965153841958093,1
Flag Of St George,23,647,11.94,0.0,1.0,4.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3076923076923077,1.167,4.0,4.721885441997734,0
Green/Blue Flower Design Big Mug,23,1141,10.65,1.0,2.0,0.0,0.0,4.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.2307692307692308,1.333,4.0,4.184370139188983,0
The King Gift Bag,20,1438,5.46,0.0,1.0,0.0,0.0,0.0,0.0,2.5,1.5,1.0,5.0,0.0,0.0,0.0,0.8461538461538461,1.6,3.0,3.359485839776287,1
Star Portable Table Light,300,459,13.27,7.913,2.0,3.667,2.333,2.167,1.0,14.2,2.4,3.0,2.0,0.0,0.0,0.0,3.129230769230769,5.2,5.0,4.05916173442695,0
Love Potion Masala Incense,225,978,10.47,25.0,50.0,25.0,25.0,25.0,0.0,0.0,25.0,0.0,25.0,0.0,0.0,0.0,15.384615384615385,1.143,29.0,5.0,1
Tranquility Masala Incense,200,923,10.47,0.0,50.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,15.384615384615385,1.0,29.0,3.620212801111626,0
No Junk Mail Metal Sign,1942,31,10.65,4.462,4.444,3.3,3.565,3.75,3.367,2.7,10.731,10.894,10.417,0.0,0.0,0.0,4.433076923076923,27.5,8.0,3.001551669887693,0
Blue Paisley Notebook,56,1263,11.94,2.833,3.0,1.5,1.833,2.0,2.0,1.5,6.0,3.0,2.0,0.0,0.0,0.0,1.9743076923076923,2.4,3.0,4.667104004463536,0
Moroccan Tea Glass,4186,1502,11.12,24.65,34.071,16.269,27.727,22.364,38.615,61.6,15.429,101.143,12.0,0.0,0.0,0.0,27.220615384615385,13.1,34.0,3.907174803633264,0
Blue Heart Compact Mirror,129,419,11.53,1.75,1.0,0.0,24.0,3.5,0.0,24.0,12.5,4.667,2.0,0.0,0.0,0.0,5.647461538461538,2.125,10.0,2.690415987868997,0
Small White/Pink Rose Art Flower,113,1438,11.53,0.0,6.0,4.667,2.5,0.0,36.0,0.0,0.0,36.0,6.0,0.0,0.0,0.0,7.012846153846154,1.833,11.0,4.546655239834638,0
Strawbry Scented Votive Candle,1101,1247,10.55,36.0,36.0,28.8,144.0,82.5,32.0,72.0,24.0,24.0,48.0,0.0,0.0,0.0,40.56153846153846,2.4,47.0,4.587003715978695,0
Blue Tiled Tray,8,1043,17.17,1.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,0
Pink Stitched Wall Clock,679,1131,11.06,15.091,2.833,1.0,1.333,1.0,1.0,1.0,12.312,32.286,14.333,0.0,0.0,0.0,6.322153846153845,6.1,11.0,4.950036300189766,1
Jumbo Bag Charlie And Lola Toys,1933,1078,6.19,4.1,9.459,2.714,5.585,2.5,6.48,8.0,6.821,8.72,1.0,0.0,0.0,0.0,4.2599230769230765,30.2,7.0,5.0,0
Stripes Design Monkey Doll,39,1693,12.86,3.0,1.0,0.0,2.5,1.5,2.0,3.5,1.0,1.0,2.0,0.0,0.0,0.0,1.3461538461538463,2.444,2.0,3.0156730499588926,0
Black Stitched Wall Clock,711,825,17.9,20.143,3.222,12.5,1.0,1.5,20.5,4.0,16.692,40.75,43.5,0.0,0.0,0.0,12.600538461538463,4.3,16.0,4.844482201886292,1
Black Diamond Cluster Earrings,3,1727,13.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.15384615384615385,1.5,1.0,3.1980241825852804,1
Felt Farm Animal Chicken,291,797,12.77,1.667,3.125,5.692,7.421,3.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7426923076923078,9.333,6.0,3.832888186343864,0
Purple Las Vegas Bracelet Round,7,726,14.09,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5384615384615384,1.0,2.0,4.32799028796626,0
Tray Breakfast In Bed,275,1014,21.47,1.727,6.143,1.917,1.714,2.417,3.125,1.923,6.6,1.8,54.0,0.0,0.0,0.0,6.258923076923077,8.6,4.0,3.690381213271126,1
Blue White Plastic Rings Lampshade,14,862,11.12,0.0,0.0,6.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0769230769230769,1.0,3.0,2.221734440178885,0
Polyester Filler Pad 65cmx65cm,18,368,14.61,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.7692307692307693,1.5,3.0,4.289196417887848,0
