ProductName,December_2018,January,February,March,April,May,June,July,August,September,October,November,December_2019
Travel Card Wallet I Love London,0.0,0.0,11.333,1.0,0.0,0.0,11.895,27.972,16.303,21.415,19.312,19.662,10.625
Travel Card Wallet Keep Calm,0.0,0.0,12.824,13.423,28.267,21.348,15.634,40.535,26.25,24.533,25.949,21.278,13.478
Travel Card Wallet Pantry,0.0,0.0,9.333,7.636,9.421,6.955,13.688,9.708,7.905,13.5,11.13,7.743,8.769
Travel Card Wallet Retrospot,0.0,0.0,9.571,9.208,23.824,6.84,9.412,8.167,6.667,10.769,9.783,7.462,10.167
Travel Card Wallet Skulls,0.0,0.0,8.692,10.0,12.143,5.562,19.533,8.529,9.812,18.316,11.208,10.667,6.0
Travel Card Wallet Suki,0.0,0.0,9.6,8.588,23.5,7.9,14.05,8.889,9.1,9.148,10.059,3.846,4.533
Travel Card Wallet Transport,0.0,0.0,10.571,11.795,11.931,8.625,12.625,11.0,8.963,16.136,14.767,8.684,7.769
Travel Card Wallet Union Jack,0.0,0.0,11.6,12.684,10.704,11.688,14.944,16.133,10.632,12.0,11.19,9.375,6.938
Travel Card Wallet Vintage Leaf,0.0,0.0,11.857,7.5,28.478,10.654,13.176,10.905,16.385,13.043,11.958,9.357,9.615
Travel Card Wallet Vintage Rose,0.0,0.0,9.375,4.812,22.273,7.462,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Travel Card Wallet Vintage Ticket,0.0,0.0,12.583,10.289,19.489,9.732,5.457,17.481,10.314,12.59,13.475,8.167,8.211
Travel Sewing Kit,8.367,8.595,21.595,7.628,7.854,11.63,7.436,12.361,7.585,9.4,19.95,3.154,0.0
Tray Breakfast In Bed,1.727,6.143,1.917,1.714,2.417,3.125,1.923,6.6,1.8,54.0,0.0,0.0,0.0
Treasure Island Book Box,0.0,0.0,0.0,5.4,4.679,11.636,3.783,4.059,15.5,10.348,4.097,10.927,32.75
Treasure Tin Buffalo Bill,0.0,0.0,0.0,0.0,0.0,0.0,8.757,6.406,6.517,9.35,4.393,3.405,8.056
Treasure Tin Gymkhana Design,0.0,0.0,0.0,0.0,0.0,0.0,7.547,6.156,6.326,7.937,4.746,3.612,4.821
Tree T-Light Holder Willie Winkie,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,15.0,12.0,6.769,4.5,9.75
Trellis Coat Rack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.188,1.833,3.5
Triangular Pouffe Vintage,1.5,1.0,0.0,1.0,1.0,1.5,1.667,2.0,2.6,0.0,4.0,1.0,1.0
Triple Hook Antique Ivory Rose,0.0,0.0,0.0,0.0,3.4,3.333,2.791,2.355,3.412,4.652,3.087,3.593,6.6
Triple Photo Frame Cornice,2.0,2.767,2.731,2.947,2.571,2.929,3.316,3.167,2.087,10.6,2.312,3.571,2.778
Triple Wire Hook Ivory Heart,0.0,0.0,0.0,0.0,9.75,5.167,5.667,1.5,2.833,1.0,3.222,1.0,0.0
Triple Wire Hook Pink Heart,0.0,0.0,0.0,0.0,1.5,4.5,3.667,2.0,2.5,0.0,3.0,1.0,5.25
Tropical Holiday Purse,2.0,0.0,0.0,0.0,0.0,0.0,1.5,2.286,1.0,0.0,0.0,0.0,0.0
Tropical Honeycomb Paper Garland,5.714,8.455,5.3,13.667,7.333,6.071,9.0,4.091,11.333,27.5,30.8,36.75,4.75
Tropical Luggage Tag,1.0,1.0,4.25,2.0,2.5,1.0,5.333,1.667,1.0,1.25,1.0,2.25,0.0
Tropical Passport Cover,17.333,3.727,1.889,3.7,1.615,1.889,2.6,2.3,1.143,1.0,1.25,1.143,1.333
Tub 24 Pink Flower Pegs,3.167,1.333,1.167,3.6,1.5,2.2,3.444,3.154,4.5,0.0,0.0,0.0,0.0
Tumbler Baroque,6.333,1.0,0.0,6.0,23.0,14.111,11.286,12.143,6.0,6.0,6.0,12.0,0.0
Tumbler New England,1.5,6.5,9.0,8.0,27.32,21.655,8.0,0.0,0.0,0.0,0.0,0.0,0.0
Turq Ice Cream Bum Bag,1.333,4.333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turq Pendant Triple Shell Necklace,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0
Turq Stone/Crystal Earrings,1.0,1.0,1.0,1.0,0.0,1.333,2.0,1.0,1.0,2.667,1.0,1.0,1.333
Turq+Red Boudicca Large Bracelet,1.5,1.667,3.0,2.0,1.333,0.0,1.0,3.0,3.0,2.667,1.0,3.25,1.0
Turquoise Bertie Glass Bead Charm,0.0,5.6,0.0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turquoise Christmas Tree,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Turquoise Crystal+Glass Bracelet,0.0,2.667,1.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0
Turquoise Glass Tassle Bag Charm,4.333,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,6.0,3.0,1.0
Turquoise Heart Of Glass Bracelet,0.0,1.5,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Tuscan Villa Bird Feeder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.714,2.0,1.0
Tuscan Villa Bird Table,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.833,1.6,0.0
Tuscan Villa Dovecote Bird Feeder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.2,2.0,1.333
Tv Dinner Tray Air Hostess,4.375,4.679,1.625,2.25,0.0,2.333,4.0,0.0,2.0,1.5,7.125,1.643,6.5
Tv Dinner Tray Dolly Girl,3.048,3.231,2.833,3.333,2.0,2.0,2.75,1.0,1.4,1.0,1.6,2.909,4.5
Tv Dinner Tray Vintage Paisley,4.207,7.889,3.0,1.5,2.167,9.5,1.667,1.0,1.0,1.333,3.0,2.692,4.2
Two Door Curio Cabinet,4.333,9.6,1.889,1.917,1.7,1.643,2.071,2.083,2.0,2.5,0.0,0.0,0.0
Ubo-Light Triobase Blue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
Ubo-Light Triobase Purple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,0.0
Union Flag Windsock,2.8,1.0,42.25,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union Jack Flag Luggage Tag,3.857,2.5,6.286,6.611,3.667,2.375,3.579,3.438,3.167,3.692,3.538,3.611,2.778
Union Jack Flag Passport Cover,10.667,2.941,6.8,3.667,3.0,3.909,2.636,2.636,3.111,1.857,7.818,1.625,7.5
Union Jack Hot Water Bottle,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
Union Stripe Cushion Cover,12.0,2.0,8.143,7.667,6.333,4.5,8.625,8.75,4.111,7.0,2.167,1.0,2.0
Union Stripe With Fringe Hammock,1.429,2.0,2.846,3.5,5.71,5.731,4.367,4.105,4.875,1.222,2.429,1.167,1.333
Urban Black Ribbons,3.714,8.345,4.6,8.333,3.0,7.6,2.0,4.4,3.429,2.333,3.147,4.556,4.1
Utilty Cabinet With Hooks,25.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanilla Incense 40 Cones In Tin,2.667,0.0,1.0,1.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
Vanilla Incense In Tin,16.308,23.2,6.0,14.333,37.571,19.0,33.571,25.111,20.333,23.667,23.0,11.375,24.0
Vanilla Scent Candle Jewelled Box,3.962,6.0,3.625,5.0,1.2,4.6,3.75,6.889,4.75,4.125,75.133,46.75,0.0
Vegetable Garden Chopping Board,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.429,1.769,1.0
Victorian Glass Hanging T-Light,19.288,23.742,20.015,21.855,21.473,23.286,22.213,21.36,28.184,18.84,43.13,16.734,23.302
Victorian Metal Postcard Spring,8.714,6.636,10.5,7.952,11.667,8.556,13.235,10.125,11.389,8.0,9.462,61.923,7.0
Victorian Sewing Box Large,4.149,3.067,1.0,4.0,4.0,1.0,0.0,2.0,0.0,1.929,2.8,2.867,2.842
Victorian Sewing Box Medium,2.0,3.278,1.556,1.571,3.056,1.5,1.714,11.0,2.444,2.278,1.844,2.791,2.929
Victorian Sewing Box Small,4.245,3.1,3.381,9.385,6.333,3.0,4.692,1.933,2.538,3.962,3.038,2.786,3.917
Victorian Sewing Kit,20.167,28.5,30.25,24.6,31.0,4.0,65.6,5.632,10.857,11.706,20.538,21.389,5.625
Vintage 2 Metre Folding Ruler,0.0,0.0,0.0,0.0,0.0,0.0,7.704,10.862,8.944,8.875,11.23,11.898,9.345
Vintage Bead Cosmetic Bag,0.0,0.0,0.0,0.0,2.667,0.0,1.4,1.0,2.0,1.25,1.833,1.4,1.667
Vintage Bead Notebook,1.5,2.2,6.0,1.0,0.0,1.5,3.6,3.438,4.0,0.0,0.0,0.0,0.0
Vintage Bead Pink Evening Bag,14.167,4.65,4.0,0.0,5.0,14.0,24.0,5.0,15.4,8.091,3.889,5.16,1.875
Vintage Bead Pink Jewel Box,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0
Vintage Bead Pink Jewel Stand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vintage Bead Pink Purse,12.0,5.364,0.0,0.0,4.25,4.625,13.875,5.385,15.5,7.143,7.375,7.167,1.714
Vintage Bead Pink Scarf,8.714,5.583,0.0,0.0,0.0,6.5,9.0,10.25,12.0,11.375,4.0,9.0,0.0
Vintage Bead Pink Shade,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Bells Garland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.962,6.64
Vintage Billboard Drink Me Mug,5.721,6.636,5.706,5.211,3.083,4.5,3.444,1.857,4.571,7.125,7.421,0.0,0.0
Vintage Billboard Love/Hate Mug,12.815,8.889,3.333,3.583,4.0,3.083,1.889,3.2,2.235,5.429,6.8,22.448,2.0
Vintage Billboard Mug,2.714,3.333,9.833,1.857,5.0,3.2,1.0,1.0,4.0,3.125,15.882,22.16,1.667
Vintage Billboard Tea Mug,4.462,10.286,11.231,4.3,6.889,7.667,79.333,9.0,692.5,0.0,0.0,0.0,0.0
Vintage Blue Kitchen Cabinet,1.8,1.0,1.0,1.167,1.0,1.0,1.167,0.0,1.0,0.0,1.0,0.0,0.0
Vintage Blue Tinsel Reel,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Caravan Gift Wrap,25.0,25.0,25.0,25.0,0.0,0.0,14.5,21.0,0.0,0.0,0.0,0.0,0.0
Vintage Caravan Greeting Card,7.7,10.5,9.2,15.167,12.167,13.308,12.267,9.267,8.769,9.9,1.0,0.0,0.0
Vintage Christmas Bunting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.556,8.132,7.631,5.892,7.6,7.444
Vintage Christmas Cake Frill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,27.167,24.174,18.628,5.256,5.167
Vintage Christmas Gift Bag Large,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.429,17.917,21.826,10.5,5.889
Vintage Christmas Gift Sack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.167,14.429,6.476,5.836,5.733,5.273
Vintage Christmas Paper Gift Bag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,20.692,18.0,11.346,9.667
Vintage Christmas Stocking,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.875,9.231,7.83,6.609,6.662,6.0
Vintage Christmas Tablecloth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,12.8,4.765,2.268,2.128,2.0
Vintage Cream 3 Basket Cake Stand,1.769,4.583,2.091,4.526,2.0,4.091,1.857,1.417,3.875,1.7,1.684,2.071,2.167
Vintage Cream Cat Food Container,1.833,2.179,2.3,2.588,1.65,3.853,2.545,4.917,2.72,1.474,2.536,2.0,2.5
Vintage Cream Dog Food Container,1.677,2.679,2.125,2.609,1.968,2.943,2.267,3.273,3.967,1.639,1.697,2.512,1.562
Vintage Doily Deluxe Sewing Kit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.444,4.219,3.617,5.103
Vintage Doily Jumbo Bag Red,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.242,11.349,51.732
Vintage Doily Travel Sewing Kit,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.079,9.542,9.752,7.724
Vintage Donkey Tail Game,0.0,0.0,0.0,0.0,0.0,0.0,17.0,6.364,4.133,7.487,6.293,5.923,8.889
Vintage Embossed Heart,0.0,0.0,0.0,0.0,11.0,10.5,7.95,7.938,8.867,12.214,4.6,6.533,5.2
Vintage Enamel & Crystal Earrings,1.0,1.5,0.0,1.0,1.0,0.0,3.333,1.0,0.0,1.0,1.0,1.0,2.0
Vintage Enamel & Crystal Necklace,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0
Vintage Glass Coffee Caddy,7.857,1.5,1.8,1.333,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
Vintage Glass T-Light Holder,0.0,0.0,0.0,0.0,0.0,22.889,16.5,13.714,16.833,35.0,10.419,9.929,20.316
Vintage Glass Tea Caddy,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Gold Tinsel Reel,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Heads And Tails Card Game,18.169,15.192,11.92,10.306,11.667,15.917,10.758,5.806,25.136,12.907,10.462,10.779,10.077
Vintage Jingle Bells Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.526,2.558,3.222
Vintage Jingle Bells Wreath,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,2.55,2.333
Vintage Keepsake Box Paris Days,1.25,1.0,9.0,1.333,1.5,0.0,2.0,1.762,1.25,0.0,0.0,0.0,0.0
Vintage Keepsake Box Pink Flower,0.0,0.0,0.0,0.0,0.0,0.0,1.333,0.0,0.0,0.0,0.0,1.0,0.0
Vintage Keepsake Box Travelogue,1.333,1.5,1.5,1.5,1.667,2.0,1.583,1.316,1.6,0.0,1.0,0.0,0.0
Vintage Kid Dolly Card,7.867,8.435,13.286,14.3,11.438,11.81,12.95,8.632,21.308,10.091,11.588,12.688,7.6
Vintage Kitchen Print Fruits,1.7,2.75,2.0,6.0,0.0,6.5,0.0,2.75,4.333,3.5,0.0,0.0,1.0
Vintage Kitchen Print Puddings,0.0,4.0,0.0,6.0,0.0,0.0,6.0,3.5,0.0,0.0,0.0,0.0,0.0
Vintage Kitchen Print Seafood,3.222,6.0,0.0,0.0,1.667,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Vintage Kitchen Print Vegetables,0.0,6.0,0.0,6.0,3.0,6.0,2.0,6.0,9.0,0.0,0.0,6.0,0.0
Vintage Leaf Chopping Board,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.783,2.684,4.0
Vintage Leaf Magnetic Notepad,0.0,0.0,0.0,0.0,0.0,0.0,3.938,8.17,7.256,6.512,6.897,4.329,3.556
Vintage Notebook Beauty Girl,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Notebook Paris Days,2.667,2.0,4.0,0.0,0.0,6.0,2.6,2.333,26.5,0.0,0.0,0.0,0.0
Vintage Notebook Travelogue,0.0,6.5,0.0,0.0,0.0,0.0,2.0,2.667,0.0,0.0,5.0,0.0,0.0
Vintage Paisley Stationery Set,4.914,3.892,2.316,1.92,2.042,2.615,4.757,5.426,3.947,6.484,3.803,3.628,0.0
Vintage Photo Album Paris Days,2.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Pink Decorative Parasol,7.6,2.632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Post Office Cabinet,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vintage Red Enamel Trim Jug,0.0,0.0,0.0,0.0,0.0,0.0,5.182,5.231,4.056,5.318,2.783,3.174,2.0
Vintage Red Enamel Trim Mug,0.0,0.0,0.0,0.0,0.0,0.0,14.6,12.688,9.056,15.214,22.308,12.263,20.2
Vintage Red Enamel Trim Plate,0.0,0.0,0.0,0.0,0.0,0.0,16.071,8.333,8.4,9.583,14.455,8.889,3.5
Vintage Red Kitchen Cabinet,1.625,1.7,1.0,1.5,1.6,1.333,1.667,1.5,1.5,1.5,1.5,1.0,0.0
Vintage Red Mug,4.857,4.333,4.4,12.0,3.5,1.0,5.25,3.2,4.0,6.25,6.8,54.111,1.0
Vintage Red Teatime Mug,3.462,5.333,3.111,3.0,4.615,4.8,1.545,7.286,23.0,6.0,1.0,0.0,0.0
Vintage Red Trim Enamel Bowl,0.0,0.0,0.0,0.0,0.0,0.0,7.706,9.645,9.444,10.375,15.125,10.714,19.0
Vintage Rose Bead Bracelet Black,1.0,0.0,1.5,4.0,1.0,1.5,2.5,1.0,1.5,1.0,1.0,5.5,2.0
Vintage Rose Bead Bracelet Raspberr,1.375,1.571,1.0,1.0,0.0,1.5,4.0,1.0,1.333,1.0,5.0,2.375,1.571
Vintage Seaside Jigsaw Puzzles,2.5,1.556,2.0,3.222,3.125,4.222,3.125,2.409,2.143,2.375,3.714,1.667,2.0
Vintage Shells Print,1.0,1.5,1.0,1.5,1.0,1.0,3.5,1.25,1.333,0.0,1.0,3.0,1.0
Vintage Snakes & Ladders,3.5,2.043,3.579,3.133,4.8,3.028,6.333,9.281,6.632,3.273,3.136,2.723,11.231
Vintage Snap Cards,14.104,14.1,11.818,13.017,21.184,14.386,16.723,15.919,11.537,23.308,13.707,15.222,11.517
Vintage Union Jack Apron,1.789,2.067,2.667,2.053,3.0,1.833,3.154,1.778,2.375,2.286,3.3,2.471,2.333
Vintage Union Jack Bunting,3.045,11.275,5.522,15.385,3.091,5.947,4.042,3.484,5.643,4.559,2.6,2.625,2.667
Vintage Union Jack Cushion Cover,4.0,2.7,3.5,3.926,5.071,4.0,3.643,1.8,4.0,3.5,2.0,2.333,2.0
Vintage Union Jack Doorstop,1.929,2.0,2.2,2.643,2.4,5.333,2.0,1.0,1.571,1.714,1.909,1.933,2.0
Vintage Union Jack Memoboard,33.188,1.714,61.588,12.323,2.947,9.091,12.5,3.091,1.4,5.071,1.357,6.444,6.8
Vintage Union Jack Pennant,3.2,8.5,11.455,9.576,6.3,4.875,1.333,12.0,1.5,12.0,6.0,12.0,0.0
Vintage Union Jack Shopping Bag,3.5,4.0,2.0,2.556,5.833,0.0,0.0,6.0,2.0,0.0,13.25,2.5,0.0
Vintage Wooden Bar Stool,0.0,2.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Vintage Zinc Planter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.4
Vintage Zinc Watering Can,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.5
Vintage Zinc Watering Can Small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.5
Vip Holiday Purse,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.5,1.0,1.0,2.0,0.0
Vip Passport Cover,6.333,4.667,3.0,6.0,2.667,1.6,2.6,2.0,5.0,1.5,1.0,3.4,1.0
Wake Up Cockerel Calendar Sign,2.2,3.0,0.0,2.0,2.5,4.0,0.0,2.5,2.5,1.333,1.5,3.0,1.0
Wake Up Cockerel Tile Coaster,3.0,0.0,5.0,1.5,4.0,2.0,0.0,18.714,32.0,20.667,4.0,24.0,24.0
Wake Up Cockerel Tile Hook,1.0,3.5,1.0,3.5,1.667,1.0,0.0,4.75,3.5,0.0,0.0,0.0,0.0
Wall Art 70'S Alphabet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.689,4.025,20.0
Wall Art Animals And Nature,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,2.875
Wall Art Bicycle Safety,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.885,4.485,8.2
Wall Art Big Love,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.942,6.327,11.692
Wall Art Buffalo Bill,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.462,2.619,3.5
Wall Art Cat And Bird,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.095,5.294,1.0
Wall Art Classic Puddings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.144,5.397,1.6
Wall Art Dog And Ball,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.077,4.125,4.667
Wall Art Dog Licence,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188,5.078,9.944
Wall Art Dolly Girl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.435,13.333,3.5
Wall Art Garden Haven,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.182,1.875,3.333
Wall Art Horse & Pony,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.074,7.333,3.0
Wall Art I Love London,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.522,1.0
Wall Art Keep Calm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.927,72.4
Wall Art Loves' Secret,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.286,3.273,2.333
Wall Art Mid Century Modern,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,2.167,1.2
Wall Art Only One Person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.222,10.281,20.727
Wall Art Spaceboy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.433,8.062,1.75
Wall Art Stop For Tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.831,4.853,4.32
Wall Art The Magic Forest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.143,1.333,1.0
Wall Art Treasure Ahoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.391,4.357,4.0
Wall Art Village Show,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.069,2.75
Wall Art Vintage Heart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.105,1.917,1.5
Wall Art Work Rest And Play,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.625,2.364,3.5
Wall Mirror Rectangle Diamante Pink,1.632,1.0,1.25,1.167,1.5,1.0,1.0,1.25,1.6,1.333,1.375,1.1,24.75
Wall Tidy Retrospot,25.885,14.653,9.5,2.227,2.333,7.364,4.471,4.244,4.115,2.429,1.5,2.812,2.125
Wash Bag Vintage Rose Paisley,4.571,2.667,3.4,5.462,5.6,1.6,3.375,1.4,2.2,2.857,1.714,1.333,3.0
Washroom Metal Sign,7.045,5.333,10.455,12.585,13.737,3.519,2.679,10.724,8.25,9.0,2.034,9.216,6.778
Watering Can Blue Elephant,3.375,7.214,6.625,6.781,4.962,6.297,6.533,8.0,6.13,3.0,3.333,7.647,2.667
Watering Can Garden Marker,2.6,3.0,5.7,23.05,37.231,4.529,5.667,3.0,4.833,3.25,2.182,9.167,1.4
Watering Can Green Dinosaur,3.222,7.182,4.0,9.368,6.679,6.389,5.541,4.7,4.615,2.9,1.889,16.429,3.5
Watering Can Pink Bunny,2.5,6.778,3.9,8.966,5.709,5.84,7.125,5.0,5.588,3.091,3.75,15.25,15.25
Watering Can Single Hook Pistachio,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watermelon Bath Sponge,3.833,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Way Out Metal Sign,1.0,2.0,7.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Weekend Bag Vintage Rose Paisley,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Welcome Wooden Block Letters,2.875,2.571,2.947,2.0,2.333,3.706,2.95,2.6,2.9,2.0,2.067,3.75,2.0
Wheelbarrow For Children,1.0,1.5,1.8,3.143,1.5,1.75,1.111,1.429,1.0,1.5,1.429,1.143,1.25
White 3 Frame Birds And Tree,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.429,1.0,0.0,0.0,0.0,0.0
White Allium Artificial Flower,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0
White And Blue Ceramic Oil Burner,4.0,1.0,1.75,2.75,7.2,5.5,4.5,6.714,2.0,5.5,3.0,0.0,0.0
White Anemone Artificial Flower,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Bamboo Ribs Lampshade,1.75,5.846,3.5,19.444,4.429,54.0,9.3,22.2,14.8,26.8,21.429,7.5,0.0
White Baroque Wall Clock,1.0,1.636,1.0,1.0,12.0,0.0,1.0,0.0,1.0,1.0,2.0,1.333,0.0
White Beaded Garland String 20light,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Bell Honeycomb Paper,5.194,2.0,23.667,2.0,9.0,3.2,3.6,5.333,77.0,4.25,26.462,11.4,0.0
White Bell Honeycomb Paper Garland,7.0,1.5,0.0,11.778,12.0,9.167,5.333,4.625,2.0,0.0,0.0,0.0,0.0
White Bird Garden Design Mug,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Brocante Soap Dish,3.286,4.0,3.625,4.286,6.5,5.5,5.875,19.444,3.2,5.111,5.4,2.071,12.0
White Candystuft Artificial Flower,0.0,6.0,9.0,24.0,16.5,48.0,12.0,24.0,3.0,3.667,18.0,3.0,24.0
White Cherry Lights,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Christmas Flock Droplet,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Christmas Garland Stars Trees,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.667,3.333,3.861,4.0
White Christmas Star Decoration,14.353,0.0,0.0,0.0,0.0,0.0,4.0,36.0,36.0,23.0,5.083,12.0,0.0
